Words shared by at least 6 categories (frequency per category):
---------------------------------------------------------------
our: Personal Life / Past: 67, Coding: 38, Digital Media: 3, MBTI: 193, psychology: 126, translate: 146, Transcripts: 235
dass: Personal Life / Past: 67, Coding: 3, Digital Media: 3, MBTI: 237, psychology: 81, translate: 147, Transcripts: 266
term: Personal Life / Past: 57, Coding: 2, MBTI: 275, psychology: 131, translate: 236, Transcripts: 97
array: Personal Life / Past: 2, Coding: 376, Digital Media: 16, MBTI: 2, psychology: 1, translate: 211, Transcripts: 189
add: Personal Life / Past: 10, Coding: 364, Digital Media: 22, MBTI: 53, psychology: 32, translate: 270, Transcripts: 44
doesn: Personal Life / Past: 87, Coding: 114, Digital Media: 16, MBTI: 217, psychology: 89, translate: 110, Transcripts: 155
ensure: Personal Life / Past: 7, Coding: 395, Digital Media: 25, MBTI: 42, psychology: 8, translate: 274, Transcripts: 36
select: Personal Life / Past: 1, Coding: 400, Digital Media: 99, MBTI: 7, psychology: 3, translate: 258, Transcripts: 12
content: Personal Life / Past: 16, Coding: 282, Digital Media: 18, MBTI: 75, psychology: 29, translate: 201, Transcripts: 158
yourself: Personal Life / Past: 232, Coding: 9, Digital Media: 3, MBTI: 289, psychology: 89, translate: 38, Transcripts: 111
